n backests overests
54 0.07431010101924768598395258849530318160470428888731974043869298792848354391299022371604115303372627918933129690057867013598405565813535585455979714232932177649063664238139200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00807475416630901963892725251810123601125366550481700693742854916733871693086830458434769731519360988003892638699808632844139921002139580961669301544321202360794590465720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
55 0.07446150320418261376402531630039659211134405310142197838832121341558902843004958508274071961689085473171683191951360404738524943984451787392895817644115935046307004567768000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00838039008979592497396896455045836929120215529634123270661638411278399737194330530922156140433150108948941594864909741003757697727734167064493263754757292373940398175560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
56 0.07495545634505185064661690164177909730996790395000407433738357729384551073396900086706103750126194898453351155413663116584742289027851639580316922741588839229802587943527700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00842380373178048648573739528287170700785247951992749328807087277902814730207452602034512514423278899984477458141387458554394850066428404845363375413984353237891736845890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
57 0.07499824364657043414766067622687953635264135039756383577150057012616415214161777089311231409879687872909206600374373737624883456106091143646777600147640046114879616922271400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00898655800480068701160691143000486753491674907287108845354198682117980308909063236887380622205258442679726609926340062675638549946190501580059279754144127954480833640330000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
58 0.07506202136082872854152477288369467025604476730717673349009366287708295004180961051780671836591821108675867887749494783726063982015508684425497233220664061464834927499133900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00905117967571549702682266667853585331525291330571731702440440026157898678820861236473064706119765220411128504366629821343057971369996901652726050792227098811450310290910000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
59 0.07515817420741636493782498040612047482964377014799735261186085863547044977318800799867406712811796594961581961153892077248667924676465053251265444210511355220040931148146300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00905359085299318586343708221401725624580418512853304106591296391881585487652273127604902987762386340278668385404909158193145847555216031364161292903912431494962019423830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
60 0.07520262903473741314465106103858749912898296776033948069640419727120704713684030388486679556759326006195420314806049457672778307813493871246155375137426667735214944949655300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00907870183491842586796472929321115756377175301569508658775665323585038899090736469892281138869667376062973825715185176987078114086104989747630968009830208772205351572720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
61 0.07527344800170678052711506911230902621913813606963136410025579508352833966131560782570694223799141043537200252784249200892639136389526104424057733422672728464040009621357500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00908918742179050145622850721259621065680290427920921724311880569883538496423134448470064399972132710714607183205052931350103491377711254988232321831515194485489309767810000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
62 0.07552752646134413120152362743479671112631237208196925084304051615466714157829742796960752768086454006136846138157684702403125354202243830605218701281542336679703204667436700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00910086789362942783095176204612116229121262305141442218648585767991022751850739407750162168396192158585430447122961300261034033352409910181694713216352295270423746768960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
63 0.07557176943306888001175186573605246960692649594505016371790954643401187380666850431785060374074009074716155625360440039066585667386419917635158549069984682759480454480001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00910087268896608531773539534506078189003407036432867720839958615950443387718278959197361451276222837224878402247036544669265317073482165292815049378315443519166426617460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
64 0.07558690457947773304153916187216812282539569572693813456038468452958388546252704351562561536140854550704169768511027662036350746085593608531979953416294477234776944197438900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00910469922000105617561094549911795788881700808023478084690014315133689786280721657625164163205834963013497125849946413963041767768687388320658606008315633672957296363980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
65 0.07559404873674801788725305436401277572400182496477024931657134602220609074268904161582741589837244840589803976091373911550993612227783838156738085272715155654625040921338500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00911658206227317928510236744773709858037841612077256599258781024034299297310377432097446286374086675324546768912252631956579963961592892066551381084163049829688294619070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
66 0.07571665586818570693766423534733527204540624756380894618013856660972597865288733779608601395374107223773438920144251906660304826793844453010017522495842646388305163916976000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00921167815517156229734062141071726172671296386656279058401561175229142445979244507507537269780257455453291967831879905731812867649597003235424889076540636060400406198650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
67 0.07579004905613472451725825966888847330335566971406846323896374953223014522143387116781330605955665295825488570482624304465899697632872971951991029376815726760353749218181700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00940351524584183061705673704898001059411852967715534549148231137807988632461523082434490277280804210205120553309702075938618081096182187421105836545109242190398418718740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
68 0.07590635560882711566478293916336923085630677114855166322145729313067030385822725396544695255012920537738941497288036566484455897702750133063817928803339116933599046735734500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00948039702825050923737156605500802427515444611401589767020103034828364003213580843547055257697292968663901819230107388526749503221228720531110490748629052531461845994840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
69 0.07590927320278333920721591381713680243038155976680532646215673764580232841845523173346151254463771632904416373786062791768402824955851360570244998840707673523234154352422600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00953609955912032315724338244166847141659775668545382382897330183793088793235156381017083004090827853748589900303074866807634300484670718282805859883982712463144642227870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
70 0.07672612588486977298546546099693716344665165202159767150082195939320258655702692637395171056624431788002007708753287907890535150537726300231723481970463678244123997430731200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00962779804327155380126894329198290855305412436203556654486850823677947497817020938571588816338070419477824720615335274054868493379207255319667997282532432358240436842460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
71 0.07698004137484595460228862431781430240117665331142752060323472038711403455734085095195553287550978412410403218820939909180768750064654113707868612709819049757718391082657900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00965707697111182607172245052146685691834957464106383084966725910588490604313631342146487261431686421330427746495672727753713047348567510430434179404670590104827544298770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
72 0.07716283802918810623842334186485859561313131104645636986253711133072887070943905268906969456166299145891641048494070364328941687766231607200413785525130015626795864992749800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00968058815674302888098413342086043863701299815231702733223984639731859800246719342780361939434969026665806659224512974576139941172757042134627443644393938402217676510980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
73 0.07720082265255538730940775723274143284479488434498404923606124980017541761820788920929725749431202451325674670359800387243584218302290285970902712396956822434847725965454600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00979858535701908795525521491862862401048128429644582512867003973337503689576258604430649195910621290944956391429938338735448438306957480686906957930484600813281697284170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
74 0.07723096726253904567240289743112517915840579314231023086665950020940593800421244418623678886733681119118162064690080370110785623188306585155450736885761424060054295267184400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00987144046354667558953600909427575499171508759395778603419992464045613138817119696966240824152694331503839924063802219137435045015385848976913397738155824941099739556210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
75 0.07733727019612998606182100409983513442626828798820968264735780150128101809008068470972699541896888464562890795489248609234688107427606269691122580770997290412615576009140800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00987161120566769614161763079397173090934817254931359613070213016337261942629354981258366246813783608643078423320946413009296112989702412600395565725179901608792906417410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
76 0.07744201718348258047254818149640312098351437131964075877448047451184169714053614090187315398801910797635422387902466342514115209850752943864623701274104184891722330536968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.00994881077357729038659112933612083386804107977810271650058602986882594209504246823870923675137879268573157034320812987568570807924287408185177289290132827433699674529060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
77 0.07747117439561123024814190358921655626025086539275380707412373242667194900468937446825662880465877590214721907690022453083538507231917688315087052607681989851893942104533300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01009353766147967104858545140382024036084513153350189600997334043394362270246418311878710382612336855428600158690630278112712302517457354904531489336944321436219560697220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
78 0.07747415642651203898869672264075862660177584665200811482457173468173456333877132623209129341358553693403096961347534082303215180562187291061111618698807483975329590196051800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01014495752371263270831914358626252600715689992874189732392688739350483368419267272676610292754342686515439076098970256735040598307196143495668866807258958838249207237570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
79 0.07774111662430684150577322961086262376732322667393718650166818536713124748193802912194487308713739761316584920267048636115844901904070419104499224803497935465928532241416800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01035318338219175049335892574280305639439922713885880405612294148541862958502355663768017080492114807742596373104264856885562296803407982750097687423251730448863772146230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
80 0.07782654857737705121847726297252967029483751254142361534140106636315349634175452144966111974939560590561928665160372792154603207653784010420305870989238135468839766032525600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01035329882915255275763529031938359100606985622109698645434375550138841989892642991765649590525662062348411842358674544059220225082169458762273711845240292678344270392290000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
81 0.07782668743883097847565972078995823962657042191960927114431405374276681441024464733046301258207645696801473790884752891042426143602974091640261934453815374437086623388775300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01037704223359980184866124791019699468365100327940188991329064788060763583313508971284519920581335823741603270629594860795130240696637973398291628255569008057396275977020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
82 0.07788934841693272859762348672082932642432881412680255056216465448417610679550597669376970454784776266709583939516551271479449700179557473943782264783031383140631597333628500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01039598525718896871285768821178249438792817551972520028358658372271386305411194989926070581804239511495430479364612600128917463158907166578688644700427845899645472008640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
83 0.07810905900931538220848160495746895621840467071604125824992230545752811125599484705673186547976279287515844882782355322146705182727949741193403076306414876704964231009511800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01047179578959731742323229352330814204193877247448716613324721613779333515789222909532096785804077649871674457097495289446215193310356921306046990653139648789373998536410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
84 0.07812795925861995594796124689614466765300973982916737819291586069714198181184548239381385511592558117691532654020825548252221567133752720625393431334007810232124490816149800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01052324275153773277797357600169463708286582919949504864061391319850553662519188307767089247880961854756749513338229162004642781887770724412159585483385835995074953261660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
85 0.07822687743012582794111913141487605453547664004511586343334351652098612618775250217638912705069695028929533431839634014629499580189093832108335094048848968245639637686744100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01053728013298851224569944492472047452084035213427252259131977014374339115127613022677395389539804773732893433032844457546362728366144828164385414503728419247262184951930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
86 0.07825550599884216346210177538950767648318778749071981349244566662266453339131156771638385570053799496298225363193621362176534974709913287969231624152021247896565299838767000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01054155837957447856082008772696653114154609197896811355911359959159360248426834517879130033406583853465244208602345141250643965542628657267598934730168336553473964039050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
87 0.07857729551044270910468309639810822810250776978620036200238545518845477603238966982636037826848766170230523759044800728597510324961357743023933807348898555767826333157300200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01056423345938710388739909120029910705683624495078304512681545234711016811911072403892098308506512291395285276885730490371910897189336533532495345906527231625451856587410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
88 0.07858036585844428565621918550286278041266561383089298479738635330265072915859452857893909256864144526729646775795825057624907716260412596026836996684629761953239616216583900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01058268696685938665065570866758572249684001059580910783225210448397969726354385781117292984911929537841286225055162667706069414293119281215191715053887422066300193763010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
89 0.07860154104320352165966841319252728733854004211343925581428375240104273176479379386503579618383256361339754564160156527340076657731276438276119517425434327904257392401842600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01064089821871854393279516913847762087418965484193243029326140594533255614019582703445828756270642009626777573950949232266244759356182003478297100818869086394385126710610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
90 0.07866800282239291479619757752832171166763522963815849260923243421738428121768499444335476225939398775492175833101318622410006708384360109002543540179628841388837935853509900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01067039780051627311657940131163101923603541245917807062618568003679037138081590360385084669344182081491167798409073027281519203067059703612681247828016755281228428803230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
91 0.07868377562376410380504434637887150325410809773422291879785669903397193581261739725025981991306558954914528124049772795874219636151952957781937129174403243185785240310471700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01068866401124691493799117163796222573932711411571756256011887635157835420956971665516711344310759674312176212245705506805799151395928060053179922483476577877387504855170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
92 0.07914844793993522679412830516268332638065421613201166998035029259054042173604764795438212864111253834188047123710344847513880638935832823667310849102711210253594254440728400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01068907582723834502165007909049093462024729385346614144373348502681339344801605749183402132131437207150931009007503430503168804504089483463885590193941647552938273655540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
93 0.07917824194702706070147181763844389918214643205143425617121099466744202054763431827825416608396479856673687103640621609290355201794879374283779995436517783032747676624989400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 -1.01086473349793925059025301722424456562599946042643965800790429353845563232824983364531225142240117588589217688278238101313016947040613966648064610576924611237786510672450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
